  3000.00    -0.005
  3010.00    -0.005
  3020.00    -0.005
  3030.00    -0.005
  3040.00    -0.005
  3050.00     0.000
  3060.00     0.000
  3070.00     0.000
  3080.00     0.000
  3090.00     0.000
  3100.00     0.000
  3110.00     0.000
  3120.00     0.000
  3130.00    -0.005
  3140.00     0.000
  3150.00    -0.005
  3160.00     0.000
  3170.00    -0.005
  3180.00    -0.020
  3190.00    -0.035
  3200.00    -0.005
  3210.00    -0.005
  3220.00    -0.005
  3230.00     0.000
  3240.00     0.000
  3250.00     0.000
  3260.00     0.000
  3270.00     0.000
  3280.00     0.000
  3290.00    -0.005
  3300.00     0.000
  3310.00     0.000
  3320.00     0.000
  3330.00    -0.005
  3340.00     0.000
  3350.00    -0.005
  3360.00     0.000
  3370.00     0.000
  3380.00     0.000
  3390.00     0.000
  3400.00     0.000
  3410.00     0.000
  3420.00     0.000
  3430.00     0.000
  3440.00     0.000
  3450.00     0.000
  3460.00    -0.005
  3470.00    -0.005
  3480.00     0.000
  3490.00     0.000
  3500.00     0.000
  3510.00     0.000
  3520.00     0.000
  3530.00     0.000
  3540.00     0.000
  3550.00    -0.005
  3560.00     0.000
  3570.00    -0.005
  3580.00     0.000
  3590.00     0.000
  3600.00    -0.005
  3610.00     0.000
  3620.00     0.000
  3630.00     0.000
  3640.00     0.000
  3650.00     0.000
  3660.00     0.000
  3670.00     0.000
  3680.00     0.000
  3690.00     0.000
  3700.00     0.000
  3710.00     0.000
  3720.00     0.000
  3730.00     0.000
  3740.00     0.000
  3750.00     0.000
  3760.00     0.000
  3770.00     0.000
  3780.00    -0.005
  3790.00     0.000
  3800.00     0.000
  3810.00     0.000
  3820.00    -0.005
  3830.00    -0.005
  3840.00     0.000
  3850.00     0.000
  3860.00     0.000
  3870.00     0.000
  3880.00     0.000
  3890.00     0.000
  3900.00     0.000
  3910.00     0.000
  3920.00     0.000
  3930.00     0.000
  3940.00     0.000
  3950.00    -0.005
  3960.00    -0.005
  3970.00    -0.005
  3980.00     0.000
  3990.00     0.000
  4000.00     0.000
  4010.00     0.000
  4020.00     0.000
  4030.00     0.000
  4040.00    -0.005
  4050.00     0.000
  4060.00    -0.005
  4070.00     0.000
  4080.00    -0.005
  4090.00    -0.005
  4100.00    -0.005
  4110.00    -0.005
  4120.00     0.000
  4130.00     0.000
  4140.00     0.000
  4150.00     0.000
  4160.00     0.000
  4170.00     0.000
  4180.00     0.000
  4190.00     0.000
  4200.00    -0.005
  4210.00    -0.005
  4220.00    -0.005
  4230.00     0.000
  4240.00    -0.005
  4250.00     0.000
  4260.00     0.000
  4270.00     0.000
  4280.00     0.000
  4290.00     0.000
  4300.00    -0.005
  4310.00     0.000
  4320.00     0.000
  4330.00     0.000
  4340.00     0.000
  4350.00     0.000
  4360.00    -0.005
  4370.00     0.000
  4380.00     0.005
  4390.00     0.070
  4400.00     1.130
  4410.00    19.760
  4420.00    60.140
  4430.00    68.655
  4440.00    70.580
  4450.00    66.925
  4460.00    67.435
  4470.00    58.870
  4480.00    16.030
  4490.00     0.740
  4500.00     0.060
  4510.00     0.010
  4520.00     0.000
  4530.00     0.000
  4540.00    -0.005
  4550.00     0.000
  4560.00    -0.005
  4570.00     0.000
  4580.00     0.000
  4590.00     0.000
  4600.00    -0.005
  4610.00     0.000
  4620.00     0.000
  4630.00     0.000
  4640.00     0.000
  4650.00     0.000
  4660.00     0.000
  4670.00     0.000
  4680.00     0.000
  4690.00     0.000
  4700.00     0.000
  4710.00     0.000
  4720.00     0.000
  4730.00    -0.005
  4740.00     0.000
  4750.00     0.000
  4760.00     0.000
  4770.00     0.000
  4780.00     0.000
  4790.00     0.000
  4800.00     0.000
  4810.00     0.000
  4820.00    -0.005
  4830.00    -0.005
  4840.00    -0.005
  4850.00    -0.005
  4860.00     0.000
  4870.00    -0.005
  4880.00    -0.005
  4890.00    -0.005
  4900.00    -0.005
  4910.00     0.000
  4920.00     0.000
  4930.00     0.000
  4940.00     0.000
  4950.00     0.000
  4960.00     0.000
  4970.00     0.000
  4980.00     0.000
  4990.00    -0.005
  5000.00     0.000
  5010.00     0.000
  5020.00    -0.005
  5030.00     0.000
  5040.00     0.000
  5050.00     0.000
  5060.00     0.000
  5070.00     0.000
  5080.00     0.000
  5090.00     0.000
  5100.00     0.000
  5110.00     0.000
  5120.00     0.000
  5130.00    -0.005
  5140.00     0.000
  5150.00    -0.005
  5160.00     0.000
  5170.00     0.000
  5180.00     0.000
  5190.00     0.000
  5200.00     0.000
  5210.00     0.000
  5220.00     0.000
  5230.00     0.000
  5240.00     0.000
  5250.00     0.000
  5260.00    -0.005
  5270.00     0.000
  5280.00     0.000
  5290.00    -0.005
  5300.00    -0.005
  5310.00    -0.005
  5320.00     0.000
  5330.00     0.000
  5340.00     0.000
  5350.00     0.000
  5360.00     0.000
  5370.00     0.000
  5380.00     0.000
  5390.00     0.000
  5400.00     0.000
  5410.00    -0.005
  5420.00     0.000
  5430.00    -0.005
  5440.00    -0.005
  5450.00     0.000
  5460.00     0.000
  5470.00     0.000
  5480.00     0.000
  5490.00     0.000
  5500.00     0.000
  5510.00     0.000
  5520.00     0.000
  5530.00     0.000
  5540.00     0.000
  5550.00     0.000
  5560.00    -0.005
  5570.00     0.000
  5580.00     0.000
  5590.00    -0.005
  5600.00     0.000
  5610.00    -0.010
  5620.00    -0.065
  5630.00     0.000
  5640.00     0.000
  5650.00     0.000
  5660.00     0.000
  5670.00    -0.005
  5680.00    -0.005
  5690.00    -0.005
  5700.00    -0.005
  5710.00     0.000
  5720.00     0.000
  5730.00     0.000
  5740.00     0.000
  5750.00     0.000
  5760.00    -0.005
  5770.00     0.000
  5780.00     0.000
  5790.00    -0.005
  5800.00     0.000
  5810.00    -0.005
  5820.00    -0.005
  5830.00     0.000
  5840.00     0.000
  5850.00     0.000
  5860.00     0.000
  5870.00     0.000
  5880.00     0.000
  5890.00     0.000
  5900.00     0.000
  5910.00     0.000
  5920.00    -0.005
  5930.00     0.000
  5940.00     0.000
  5950.00    -0.005
  5960.00    -0.005
  5970.00    -0.005
  5980.00    -0.005
  5990.00    -0.005
  6000.00    -0.005
  6010.00     0.000
  6020.00    -0.005
  6030.00     0.000
  6040.00     0.000
  6050.00     0.000
  6060.00     0.000
  6070.00     0.000
  6080.00    -0.005
  6090.00     0.000
  6100.00     0.000
  6110.00    -0.005
  6120.00    -0.005
  6130.00     0.000
  6140.00     0.000
  6150.00     0.000
  6160.00     0.000
  6170.00     0.000
  6180.00     0.000
  6190.00    -0.005
  6200.00     0.000
  6210.00     0.000
  6220.00     0.000
  6230.00     0.000
  6240.00    -0.005
  6250.00    -0.005
  6260.00     0.000
  6270.00     0.000
  6280.00     0.000
  6290.00     0.000
  6300.00     0.000
  6310.00    -0.005
  6320.00     0.000
  6330.00     0.000
  6340.00     0.000
  6350.00     0.000
  6360.00     0.000
  6370.00     0.000
  6380.00    -0.005
  6390.00    -0.005
  6400.00    -0.005
  6410.00     0.000
  6420.00     0.000
  6430.00     0.000
  6440.00     0.000
  6450.00     0.000
  6460.00     0.000
  6470.00     0.000
  6480.00     0.000
  6490.00     0.000
  6500.00     0.000
  6510.00     0.000
  6520.00    -0.005
  6530.00     0.000
  6540.00    -0.005
  6550.00    -0.005
  6560.00     0.000
  6570.00     0.000
  6580.00     0.000
  6590.00     0.000
  6600.00     0.000
  6610.00     0.000
  6620.00     0.000
  6630.00     0.000
  6640.00     0.000
  6650.00    -0.005
  6660.00     0.000
  6670.00    -0.005
  6680.00     0.000
  6690.00     0.000
  6700.00     0.000
  6710.00     0.000
  6720.00     0.000
  6730.00     0.000
  6740.00     0.000
  6750.00     0.000
  6760.00     0.000
  6770.00     0.000
  6780.00    -0.005
  6790.00    -0.005
  6800.00    -0.005
  6810.00     0.000
  6820.00     0.000
  6830.00     0.000
  6840.00     0.000
  6850.00     0.000
  6860.00     0.000
  6870.00     0.000
  6880.00     0.000
  6890.00    -0.010
  6900.00    -0.060
  6910.00    -0.005
  6920.00     0.000
  6930.00    -0.005
  6940.00    -0.005
  6950.00    -0.005
  6960.00    -0.005
  6970.00     0.000
  6980.00     0.000
  6990.00     0.000
  7000.00     0.000
  7010.00     0.000
  7020.00     0.000
  7030.00     0.000
  7040.00     0.000
  7050.00     0.000
  7060.00     0.000
  7070.00     0.000
  7080.00     0.000
  7090.00     0.000
  7100.00     0.000
  7110.00    -0.005
  7120.00     0.000
  7130.00    -0.005
  7140.00     0.000
  7150.00     0.000
  7160.00     0.000
  7170.00     0.000
  7180.00     0.000
  7190.00     0.000
  7200.00     0.000
  7210.00     0.000
  7220.00     0.000
  7230.00     0.000
  7240.00     0.000
  7250.00     0.000
  7260.00    -0.005
